customer_id,full_name,gender,age,region,city,phone_number,email,sim_type,plan_name,plan_price,activation_date,contract_length_months,monthly_data_used_gb,monthly_voice_minutes,monthly_sms_count,monthly_bill_amount,payment_method,payment_status,last_payment_date,device_type,device_brand,network_type,customer_service_calls,complaint_type,satisfaction_score,churn_status,signup_channel,referral_code,account_balance
CUST16071,Hibaq Hassan,male,16,Bay,Jowhar,0552 158 667,hibaq.hassan635@yahoo.com,postpaid,Weekend Booster,2,18-Jul-2025,,1.46,2554,286,6.18 USD,EVC Plus,Failed,01/07/2024,Feature Phone,Infinix,3G,10,Network Issue,4,1,Referral,,-19.62
CUST15314,Deeqa Ismail,female,17,Galguduud,Hargeisa,0885424661,deeqa.ismail626@gmial.com,PREPAID,Basic Talk,3,2021-03-15,6.0,2.84,2643,303,6.59,cash,Overdue,2026/07/12,Feature Phone,Tecno,4G,15,No Complaint,2,Y,retail store,REF6847,191.11
CUST18428,Deeqa Ali,Female,73,Galguduud,Marka,+252816956722,deeqa.ali504@gmail.com,Prepaid,Unlimited Max,25,30-Apr-2021,24.0,1.48,2370,375,23.94 USD,Sahal,Overdue,23/01/2026,Tablet,Nokia,4G,14,Billing Dispute,1,0,Retail Store,,140.37
CUST19001,Fatima Hussein,Female,40,Nugaal,Hargeisa,0271 108 045,fatima.hussein807@,  Prepaid  ,Data Saver,5,2024-06-11,24.0,2.98,2715,120,7.06,Credit Card,Paid,21/09/2025,Feature Phone,Xiaomi,3G,8,Billing Dispute,N/A,Yes,online,REF3104,89.02
CUST11171,Kaltuun Xasan,Female,40,Gedo,Mogadishu,+252307505999,kaltuun.xasan441@hotmail.com,Prepaid,Basic Talk,3,2021-03-27,24.0,15.89,1513,50,9.07,Zaad,Paid,03/11/2025,Mobile Hotspot,Huawei,4G,11,No Complaint,5,No,call center,,170.9
CUST14862,Mohamed Elmi,M,16,Gedo,Kismayo,+252 07 451 3083,mohamed.elmi537@,  Postpaid  ,Student Plan,4,29-Sep-2023,12.0,0.29,896,436,6.99,CREDIT CARD,Pending,2026-09-29,Mobile Hotspot,Itel,3G,15,Billing Dispute,5,0,Call Center,,17.3
CUST17963,Liban Osman,female,47,Bay,Beledweyne,0701855880,liban.osman595@gmial.com,  Prepaid  ,Student Plan,4,2021/06/04,12.0,2.53,2713,164,3.88,Sahal,Overdue,07-26-2025,Mobile Hotspot,Samsung,4G,4,Network Issue,5,Y,referral,,29.17
CUST18490,Waris Osman,male,33,Gedo,Garowe,+252 68 904 1019,waris.osman62@hotmail.com,Postpaid,Basic Talk,3,17/09/2025,,6.65,2143,105,8.81,sahal,Paid,2024/12/20,Feature Phone,Itel,4G,11,No Complaint,N/A,1,Retail Store,,46.91
CUST10969,Faisal Yusuf,M,48,Bay,Bosaso,0871300025,faisal.yusuf657@hotmail.com,Postpaid,Data Saver,5,09-18-2025,12.0,2.59,2083,146,-6.31,Credit Card,Overdue,,Mobile Hotspot,iPhone,4G LTE,1,Slow Data,5,Y,Retail Store,,109.92
CUST12983,Hodan Cali,Female,63,Hiiraan,Hargeisa,252833957059,hodan.cali859@,Prepaid,Student Plan,4,11/04/2022,24.0,6.8,1338,321,8.1,SAHAL,Paid,03-Jun-2026,Mobile Hotspot,Tecno,2G,7,Billing Dispute,2,1,Referral,,-10.37
CUST13447,Nasra Hussein,Female,43,BANAADIR,Burao,0244264399,nasra.hussein520@gmail.com,Prepaid,Family Share,12,2022-05-29,0.0,5.02,575,443,16.86,  Cash  ,Failed,2026-12-15,Mobile Hotspot,Samsung,2G,9,SIM Swap,1,Yes,Call Center,,8.48
CUST19367,Hassan Hassan,M,43,Bari,Galkayo,0500 069 850,hassan.hassan544@gmail.com,Postpaid,Unlimited Max,25,26/03/2025,24.0,6.55,668,272,28.91,bank transfer,Pending,03/04/2024,Smartphone,Nokia,3G,8,SIM Swap,2,0,Agent,REF4384,179.4
CUST15460,Anisa Warsame,M,17,Sanaag,Galkayo,+252374729173,anisa.warsame807@gmail.com,  Postpaid  ,Student Plan,4,03-08-2020,0.0,6.44,1047,482,10.7,EVC PLUS,Failed,2024-05-11,Mobile Hotspot,iPhone,4G,0,Network Issue,,Yes,agent,REF4124,178.24
CUST19280,Muna Nur,Male,39,Mudug,Baidoa,+252852341467,muna.nur155@,PREPAID,Unlimited Max,25,14-Aug-2020,6.0,2.16,2289,42,-30.48,Bank Transfer,Failed,2024-07-03,Mobile Hotspot,Xiaomi,3G,12,Slow Data,3,N,Call Center,,189.76
CUST13910,Maryam Nur,M,30,Lower Shabelle,Burao,252639358132,maryam.nur991@gmial.com,Prepaid,Business Pro,20,06-Dec-2023,,0.16,2878,356,20.94 USD,Sahal,Overdue,06-Jul-2024,Tablet,Samsung,3G,2,SIM Swap,3,Yes,Online,,188.82
CUST19906,Warsame Abdullahi,Female,25,Jubbada Hoose,Kismayo,252117202001,warsame.abdullahi847@hotmail.com,Prepaid,Unlimited Max,25,11-19-2024,12.0,7.46,2149,426,27.8,Bank Transfer,Overdue,2024/02/13,Feature Phone,Itel,4G LTE,4,Call Drop,5,No,Agent,REF9749,130.76
CUST13159,Deeqa Ahmed,M,56,Sanaag,Mogadishu,0198016507,deeqa.ahmed668@gmial.com,Prepaid,Business Pro,20,2022/11/23,,1.38,1677,488,21.9,Zaad,Paid,2025/03/15,Feature Phone,Xiaomi,4G LTE,11,No Complaint,5,0,Call Center,,60.55
CUST12373,Rahma Hassan,female,66,Togdheer,Mogadishu,0626749174,rahma.hassan423@gmial.com,Prepaid,Unlimited Max,25,10-Dec-2024,6.0,2.25,1543,215,28.89 USD,Credit Card,Failed,2026-12-24,Feature Phone,Samsung,4G,6,No Complaint,1,N,Agent,,91.23
CUST10034,Ikran Elmi,M,44,Galguduud,Kismayo,0856 543 102,ikran.elmi936@gmial.com,prepaid,Family Share,12,2022/05/28,24.0,13.48,555,436,17.26,EVC Plus,Overdue,2024/05/12,Tablet,Infinix,3G,11,Call Drop,2,Yes,Online,,88.68
CUST15397,Said Ismail,M,27,Galguduud,Bosaso,0409 267 187,said.ismail367@gmial.com,Prepaid,Family Share,12,22-Oct-2020,12.0,2.45,1675,226,12.68,credit card,Failed,03-08-2025,Smartphone,Itel,4G LTE,5,Network Issue,5,Yes,Agent,REF8866,-14.35
CUST11233,Mustafa Farah,Male,30,Togdheer,Marka,+252820487937,mustafa.farah95@yahoo.com,prepaid,Weekend Booster,2,10-Jun-2022,12.0,0.13,330,91,4.27,Zaad,Paid,,Feature Phone,Huawei,4G,15,SIM Swap,,Yes,Call Center,,139.3
CUST15952,Bashir Osman,F,39,Lower Shabelle,Bosaso,252440964548,bashir.osman7@gmail.com,Postpaid,Data Saver,5,2023-07-01,6.0,6.24,508,378,11.0,Credit Card,Pending,04/12/2025,Tablet,Xiaomi,2G,15,Call Drop,5,No,agent,,88.74
CUST12975,Faisal Dahir,Male,54,Nugaal,Burao,+252 28 776 3953,faisal.dahir990@yahoo.com,Prepaid,Business Pro,20,04-23-2022,24.0,0.1,67,106,23.8,Sahal,Paid,,Smartphone,Infinix,4G,4,Network Issue,,Yes,Retail Store,,42.91
CUST10048,Nadifo Warsame,Female,28,Gedo,Garowe,0461567933,nadifo.warsame869@gmail.com,PREPAID,Business Pro,20,2025-05-03,6.0,3.16,1777,330,25.07,EVC Plus,Paid,08-31-2026,Smartphone,Huawei,2G,5,None,3,Yes,Online,REF7525,184.35
CUST15528,Rahma Mohamud,female,17,Jubbada Hoose,Garowe,+252 02 363 7347,rahma.mohamud251@gmial.com,PREPAID,Unlimited Max,25,2023/12/22,6.0,2.28,312,122,25.54,Cash,Pending,2025/10/13,Mobile Hotspot,Infinix,4G,0,Slow Data,N/A,Y,Retail Store,REF1565,175.81
CUST18758,Cabdi Hussein,M,35,Bay,Baidoa,+252 06 227 3781,cabdi.hussein568@yahoo.com,PREPAID,Student Plan,4,2024/02/19,0.0,0.94,814,253,5.87,BANK TRANSFER,Paid,2024-05-30,Mobile Hotspot,Itel,2G,11,No Complaint,2,N,Call Center,,160.27
CUST16678,Halima Nur,M,63,Mudug,Mogadishu,252187934047,halima.nur393@gmail.com,Prepaid,Data Saver,5,22-Jun-2024,,3.24,1403,471,8.83,SAHAL,Paid,15/08/2026,Tablet,,2G,4,Call Drop,2,No,  Agent  ,,14.32
CUST11545,Waris Hussein,female,34,Lower Shabelle,Berbera,+252 19 165 4594,,PREPAID,Student Plan,4,21-Jun-2021,,2.64,1617,30,6.46,bank transfer,Pending,14/02/2024,Smartphone,Infinix,3G,0,SIM Swap,2,1,  Agent  ,,4.52
CUST14736,Ikran Ismail,Male,26,Togdheer,Mogadishu,+252 19 950 9346,ikran.ismail500@gmial.com,Prepaid,Student Plan,4,2023/03/13,6.0,2.87,1529,131,4.77,Sahal,Failed,16-Aug-2024,Tablet,Nokia,4G LTE,12,No Complaint,4,N,  Call Center  ,,33.73
CUST15114,Omar Dahir,female,35,Lower Shabelle,Galkayo,+252 92 340 2265,omar.dahir239@gmial.com,Postpaid,Data Saver,5,2021/05/30,,1.34,2835,173,9.8,BANK TRANSFER,Paid,,Mobile Hotspot,Huawei,4G,13,Call Drop,5,Y,AGENT,,73.18
CUST10751,Zainab Jama,male,32,Jubbada Hoose,Galkayo,+252771541766,zainab.jama428@gmial.com,Prepaid,Basic Talk,3,06-24-2023,24.0,11.24,2733,484,9.77,Cash,Failed,30-May-2025,Mobile Hotspot,,4G,4,Network Issue,5,0,Agent,,75.87
CUST13905,Faisal Dahir,male,-5,Mudug,Galkayo,252514308711,faisal.dahir954@,Postpaid,Student Plan,4,2022/03/06,12.0,2.65,2852,234,8.64 USD,Bank Transfer,Overdue,02-Jan-2024,Mobile Hotspot,Infinix,3G,5,Billing Dispute,1,1,online,,-8.23
CUST13117,Nadifo Dahir,F,39,Hiiraan,Burao,+252846258310,nadifo.dahir77@hotmail.com,prepaid,Family Share,12,27/11/2025,6.0,0.06,1099,369,16.06,Credit Card,Failed,12-06-2024,Feature Phone,Tecno,4G LTE,4,Network Issue,1,No,Referral,,179.28
CUST12517,Hibaq Sheikh,M,75,Hiiraan,Galkayo,+252528651584,hibaq.sheikh584@hotmail.com,POSTPAID,Weekend Booster,2,08-Feb-2021,0.0,2.59,828,165,7.78 USD,Cash,Pending,2024/01/23,Tablet,Infinix,4G LTE,13,Billing Dispute,1,Yes,ONLINE,,13.63
CUST12098,Amina Ahmed,Female,22,Sanaag,Jowhar,0894026676,amina.ahmed537@gmial.com,postpaid,Unlimited Max,$25.00,03/04/2022,6.0,6.4,2652,435,29.73,BANK TRANSFER,Overdue,,Tablet,Samsung,3G,1,Slow Data,4,N,Agent,,97.41
CUST11186,Muna Dahir,male,52,Galguduud,Kismayo,+252886689801,muna.dahir695@hotmail.com,Prepaid,Family Share,12,2022-03-12,6.0,4.66,1741,52,18.97,Cash,Pending,06-Feb-2024,Feature Phone,Huawei,3G,0,Network Issue,N/A,0,AGENT,,44.64
CUST17206,Faisal Ismail,male,28,Bari,Baidoa,252262796093,faisal.ismail710@gmial.com,Prepaid,Basic Talk,3,2022/06/03,,1.17,1840,471,6.28,sahal,Overdue,30/06/2024,Smartphone,Nokia,2G,6,None,4,Y,REFERRAL,,176.35
CUST14856,Mohamed Hussein,male,31,Bari,Hargeisa,0866 454 130,mohamed.hussein634@gmial.com,Postpaid,Family Share,12,2022/10/31,24.0,759.28,2011,12,390.04,  Sahal  ,Failed,03-09-2026,Mobile Hotspot,Nokia,4G LTE,7,Billing Dispute,4,0,Retail Store,REF4445,155.39
CUST16825,Jamal Guled,Female,16,Woqooyi Galbeed,Beledweyne,0253724054,jamal.guled859@hotmail.com,Postpaid,Weekend Booster,2,2023/12/15,0.0,6.67,1030,310,7.82,EVC PLUS,Overdue,2024-05-16,Tablet,Infinix,2G,10,No Complaint,3,Y,Online,,124.49
CUST13987,Osman Nur,male,38,Gedo,Galkayo,+252 39 553 0665,osman.nur453@,  Postpaid  ,Basic Talk,3,2024/12/16,24.0,2.39,1552,202,7.64,EVC Plus,Pending,20-Mar-2025,Feature Phone,Itel,2G,8,Call Drop,N/A,N,Referral,REF4017,31.23
CUST15180,Liban Ismail,F,69,Gedo,Hargeisa,+252217280998,liban.ismail240@gmial.com,Prepaid,Business Pro,20,01-05-2021,6.0,1.96,659,422,21.74,Credit Card,Pending,10/09/2026,Smartphone,Itel,2G,8,SIM Swap,N/A,No,  Retail Store  ,,40.8
CUST16869,Ubah Cali,M,42,Togdheer,Kismayo,0953695987,ubah.cali690@yahoo.com,  Prepaid  ,Basic Talk,3,03/05/2025,24.0,12.68,485,88,13.29,Cash,Paid,20-Dec-2024,Mobile Hotspot,,4G LTE,9,Call Drop,3,Yes,Call Center,,-0.32
CUST16952,Anisa Osman,Female,20,Gedo,Jowhar,0454989832,,Prepaid,Student Plan,4,2021/09/15,0.0,2.37,2500,186,4.51,bank transfer,Pending,2026-04-08,Smartphone,Itel,2G,0,,3,1,Call Center,,129.24
CUST15804,Maryam Warsame,male,60,Gedo,Mogadishu,+252 92 513 5970,maryam.warsame459@yahoo.com,  Prepaid  ,Basic Talk,3,01/10/2022,24.0,1.9,114,236,2.67,Bank Transfer,Pending,2026-11-13,Feature Phone,Samsung,3G,13,None,1,N,Online,,90.09
CUST18580,Kaltuun Xasan,Male,22,Mogadishu,Baidoa,252480109349,kaltuun.xasan255@hotmail.com,prepaid,Business Pro,20,04-May-2021,6.0,1.26,2923,24,20.69,Sahal,Failed,14-Feb-2024,Tablet,Itel,4G LTE,7,Billing Dispute,N/A,1,Retail Store,,-5.53
CUST18081,Zainab Cali,F,25,Bay,Berbera,+252225936102,zainab.cali489@,Postpaid,Unlimited Max,25,2025-11-16,0.0,0.61,2996,252,30.11,Zaad,Failed,21/09/2024,Smartphone,Huawei,2G,0,Billing Dispute,,1,referral,,1.76
CUST16502,Abdi Osman,female,27,Jubbada Hoose,Garowe,+252064862357,abdi.osman635@hotmail.com,Prepaid,Basic Talk,3,20-May-2024,,2.57,2258,417,7.05,credit card,Pending,2024/09/02,Mobile Hotspot,Huawei,3G,5,Call Drop,,No,Referral,,-7.93
CUST16177,Abdi Warsame,M,56,Sanaag,Jowhar,0131 530 402,abdi.warsame341@hotmail.com,  Prepaid  ,Family Share,12,2022/04/09,12.0,0.75,2342,356,16.61 USD,evc plus,Overdue,30/06/2025,Tablet,Infinix,4G LTE,11,Network Issue,,N,Call Center,,138.37
CUST10697,Ibrahim Aden,male,27,Togdheer,Galkayo,0139123774,ibrahim.aden603@gmial.com,Postpaid,Basic Talk,3,28/04/2022,,3.48,1369,469,7.59 USD,BANK TRANSFER,Paid,04-08-2026,Smartphone,Nokia,4G,1,Slow Data,1,N,call center,,122.01
CUST15822,Halima Yusuf,M,49,Shabeellaha Hoose,Garowe,+252172283073,halima.yusuf116@hotmail.com,Postpaid,Data Saver,5,2022-01-20,0.0,4.93,139,177,10.0,Bank Transfer,Pending,2026-07-17,Mobile Hotspot,Tecno,4G LTE,1,SIM Swap,N/A,1,Call Center,REF2979,122.6
CUST17467,Zainab Hussein,M,53,Togdheer,Galkayo,0317 626 475,zainab.hussein691@,PREPAID,Unlimited Max,25,03-07-2020,,4.21,2338,290,30.83,Sahal,Failed,11-Jan-2025,Mobile Hotspot,iPhone,2G,3,SIM Swap,4,0,Retail Store,,114.42
CUST12116,Farhan Sheikh,female,42,Benadir,Galkayo,+252 61 448 9065,farhan.sheikh937@gmial.com,Prepaid,Basic Talk,3,2021-02-19,24.0,2.32,2326,372,6.4,Credit Card,Overdue,2026/03/08,Mobile Hotspot,Huawei,4G,14,SIM Swap,5,N,Online,,88.11
CUST12724,Ubah Xasan,M,53,Galguduud,Bosaso,0900 930 121,ubah.xasan140@hotmail.com,PREPAID,Weekend Booster,2,07-02-2021,0.0,2.03,2334,230,3.24,  Cash  ,Pending,2025/09/03,Feature Phone,Xiaomi,2G,6,Call Drop,3,N,AGENT,,81.71
CUST18381,Cabdi Hussein,Female,67,Nugaal,Bosaso,0666948382,cabdi.hussein644@gmial.com,Postpaid,Family Share,12,2025-09-11,24.0,0.75,176,263,14.7,zaad,Paid,2025-03-11,Tablet,Nokia,4G LTE,1,Call Drop,,0,RETAIL STORE,,155.94
CUST17160,Ahmed Cali,Male,56,Sanaag,Baidoa,+252 85 229 4462,ahmed.cali705@,PREPAID,Weekend Booster,2,01-03-2021,24.0,5.24,278,62,7.11,Cash,Overdue,2025/07/11,Feature Phone,Itel,3G,2,No Complaint,5,N,referral,,116.22
CUST13069,Mustafa Guled,F,44,Banaadir,Galkayo,+252 57 136 7433,mustafa.guled995@hotmail.com,prepaid,Weekend Booster,2,2023/05/03,12.0,4.51,720,368,8.49,Credit Card,Paid,31-Mar-2024,Mobile Hotspot,Xiaomi,2G,9,Call Drop,5,N,Referral,,0.37
CUST15871,Omar Sheikh,female,47,Togdheer,Hargeisa,+252664544596,omar.sheikh483@,Prepaid,Basic Talk,3,2022-05-19,,1.08,2279,48,7.78,Credit Card,Overdue,19-Mar-2026,Mobile Hotspot,Xiaomi,4G LTE,11,SIM Swap,3,0,CALL CENTER,,107.11
CUST10752,Cabdi Abdullahi,Female,20,Mogadishu,Beledweyne,0878 298 872,cabdi.abdullahi759@hotmail.com,prepaid,Business Pro,20,2024-01-21,,3.95,2196,239,25.46,credit card,Paid,07/09/2026,Tablet,Nokia,3G,1,Billing Dispute,2,Yes,agent,,99.68
CUST11675,Layla Sheikh,Male,19,Togdheer,Kismayo,+252 89 416 8631,layla.sheikh365@hotmail.com,Prepaid,Business Pro,20,2025/06/07,0.0,1.45,1231,472,24.94,Credit Card,Paid,,Tablet,Samsung,4G,4,None,3,No,Referral,REF7742,125.58
CUST16233,Sagal Guled,Female,23,Bay,Jowhar,+252 74 927 3323,sagal.guled364@hotmail.com,Prepaid,Basic Talk,3,2020/09/25,24.0,0.77,384,244,8.15,bank transfer,Pending,02-25-2025,Feature Phone,Tecno,4G,8,No Complaint,1,No,Agent,,63.79
CUST16882,Liban Hussein,F,71,Gedo,Garowe,0119 212 776,liban.hussein226@yahoo.com,Postpaid,Student Plan,4,23/11/2020,6.0,1.55,328,425,5.39,  Zaad  ,Pending,,Tablet,iPhone,4G LTE,10,SIM Swap,5,Y,Retail Store,,129.54
CUST15185,Hassan Ismail,F,49,Galguduud,Bosaso,+252 40 461 3549,hassan.ismail426@gmial.com,POSTPAID,Basic Talk,3,2022/11/08,12.0,11.34,1256,367,11.18,EVC Plus,Paid,04-23-2025,Smartphone,Nokia,3G,4,None,3,No,  Referral  ,,102.49
CUST17614,Muna Farah,Female,16,Jubbada Hoose,Galkayo,252689484463,muna.farah525@gmail.com,Postpaid,Family Share,12,2020/04/05,0.0,1.13,268,495,15.18,Bank Transfer,Overdue,2026/10/28,Tablet,Infinix,4G LTE,14,None,2,0,ONLINE,,151.19
CUST17714,Zainab Xasan,male,59,Lower Shabelle,Jowhar,252566305454,zainab.xasan533@gmial.com,Postpaid,Family Share,12,21/08/2022,0.0,0.3,1270,374,15.06,Sahal,Failed,19/02/2024,Mobile Hotspot,Tecno,2G,1,Billing Dispute,N/A,Yes,Referral,,176.05
CUST18661,Sagal Elmi,male,73,Hargeisa,Burao,+252077157157,sagal.elmi136@gmial.com,postpaid,Unlimited Max,25,05/09/2020,,2.12,802,159,24.55,EVC Plus,Overdue,,Tablet,Huawei,4G,5,None,,1,  Online  ,,134.32
CUST10918,Mohamed Sheikh,male,64,Nugaal,Mogadishu,252811071492,mohamed.sheikh27@yahoo.com,Postpaid,Unlimited Max,25,09-01-2025,12.0,5.77,1998,68,31.34,Credit Card,Failed,2025/03/11,Feature Phone,Tecno,2G,1,None,3,No,Call Center,,-9.74
CUST10260,Nasra Xasan,female,55,Benadir,Marka,0472587844,nasra.xasan255@hotmail.com,Postpaid,Unlimited Max,25,2024-12-07,6.0,3.82,1307,457,31.73,EVC Plus,Overdue,,Mobile Hotspot,Infinix,3G,3,None,2,No,Agent,,96.69
CUST15289,Osman Hassan,female,52,Lower Shabelle,Garowe,252874105707,osman.hassan301@gmial.com,postpaid,Unlimited Max,25,2025/01/26,,5.1,674,275,32.04,Cash,Paid,2025-03-06,Feature Phone,Huawei,4G,7,SIM Swap,3,N,AGENT,,103.72
CUST18589,Khadija Cali,female,60,Woqooyi Galbeed,Kismayo,252049151539,khadija.cali161@yahoo.com,Prepaid,Data Saver,5,08-Mar-2020,,4.44,1932,182,6.5,Cash,Paid,07-02-2026,Tablet,Tecno,2G,12,Call Drop,5,Y,Retail Store,REF7609,154.09
CUST11125,Fatima Farah,M,40,Lower Shabelle,Garowe,+252359682890,fatima.farah985@gmail.com,Prepaid,Student Plan,4,22/10/2024,24.0,3.2,1566,202,3.94,bank transfer,Overdue,15-Nov-2026,Smartphone,iPhone,3G,9,Slow Data,,N,  Retail Store  ,,122.65
CUST12295,Omar Jama,Female,68,Benadir,Mogadishu,0329 517 076,omar.jama727@,Postpaid,Business Pro,20,2023/07/01,6.0,0.03,2589,217,19.35,cash,Paid,11-Apr-2026,Feature Phone,Samsung,4G LTE,5,,N/A,No,Retail Store,,90.39
CUST15090,Ubah Farah,M,53,Bay,Hargeisa,+252 27 402 2975,ubah.farah289@yahoo.com,Prepaid,Basic Talk,3,2021-06-17,0.0,0.15,2545,472,7.41,Zaad,Overdue,25-Dec-2024,Smartphone,Infinix,4G,12,Network Issue,5,Yes,Agent,,189.43
CUST15054,Nasra Ismail,F,32,Bari,Bosaso,252355508009,,Prepaid,Unlimited Max,25,2025-11-20,,2.29,1770,6,25.24,Bank Transfer,Pending,2025/10/15,Mobile Hotspot,Itel,2G,3,None,N/A,0,Retail Store,,88.15
CUST15547,Muna Hussein,female,30,Sanaag,Jowhar,+252 57 470 3340,muna.hussein938@,prepaid,Data Saver,5,25/07/2023,,0.2,1759,432,7.7,EVC Plus,Overdue,2026-02-08,Feature Phone,iPhone,4G,3,Network Issue,N/A,N,Online,REF7256,73.99
CUST17196,Tarik Ahmed,Female,48,Shabeellaha Hoose,Burao,0322573473,,Prepaid,Basic Talk,3,2024/03/18,,0.56,1807,168,2.45,CREDIT CARD,Failed,2026-01-20,Mobile Hotspot,Infinix,2G,10,Call Drop,1,0,REFERRAL,,10.47
CUST13135,Yusuf Xasan,Male,62,Hiiraan,Beledweyne,252991802016,yusuf.xasan631@gmail.com,Prepaid,Unlimited Max,25,2020-08-31,6.0,3.84,2220,318,27.9,Zaad,Failed,2025/04/09,Feature Phone,Infinix,4G,2,Network Issue,,Y,Call Center,REF9645,104.31
CUST15310,Qamar Jama,Female,53,Lower Shabelle,Berbera,0667 238 392,qamar.jama692@hotmail.com,postpaid,Weekend Booster,2,31-Oct-2021,24.0,1.64,1480,451,5.31,zaad,Failed,06-Dec-2025,Feature Phone,iPhone,3G,11,No Complaint,3,0,Retail Store,REF4241,108.4
CUST13095,Deeqa Farah,male,73,Jubbada Hoose,Burao,252361076337,deeqa.farah647@gmail.com,  Prepaid  ,Unlimited Max,25,01-14-2023,6.0,4.46,2734,377,29.29,Credit Card,Failed,11-25-2024,Feature Phone,iPhone,4G LTE,6,None,,0,online,,140.23
CUST19780,Samira Nur,Male,36,Jubbada Hoose,Burao,0119 060 198,samira.nur750@gmial.com,Postpaid,Student Plan,4,02-Feb-2025,0.0,1.82,1774,208,3.33,Zaad,Pending,19-Mar-2025,Mobile Hotspot,Tecno,4G,12,,3,Yes,Online,,103.54
CUST11459,Hibaq Ismail,Female,31,Lower Shabelle,Burao,0316 729 003,hibaq.ismail840@hotmail.com,Postpaid,Student Plan,4,2022-11-07,12.0,4.3,801,26,7.57,BANK TRANSFER,Paid,2024-12-12,Tablet,Samsung,3G,4,None,,No,referral,REF4371,-8.12
CUST11267,Liban Ismail,M,40,Woqooyi Galbeed,Mogadishu,0464 300 724,liban.ismail915@,Prepaid,Family Share,12,2022-06-11,,2.62,2166,107,14.55,Credit Card,Pending,13/09/2026,Tablet,Infinix,4G,5,Slow Data,5,Y,retail store,,88.14
CUST19927,Nasra Hassan,Female,67,Hiiraan,Berbera,0701 728 311,nasra.hassan42@,POSTPAID,Basic Talk,3,08-30-2025,6.0,30.45,725,70,20.11,  Credit Card  ,Failed,2024/09/21,Mobile Hotspot,Samsung,4G LTE,8,No Complaint,1,1,call center,REF9128,46.5
CUST11795,Deeqa Osman,female,24,Mudug,Hargeisa,0602237799,deeqa.osman60@hotmail.com,Postpaid,Weekend Booster,2,18/12/2023,6.0,0.35,2348,282,6.3,Bank Transfer,Pending,2026/01/10,Tablet,Infinix,4G LTE,15,None,N/A,Y,retail store,,126.15
CUST17124,Hibaq Elmi,Female,27,Sanaag,Berbera,+252257166859,hibaq.elmi563@,Postpaid,Unlimited Max,25,03-Oct-2022,12.0,2.11,2835,123,24.4,Credit Card,Paid,2025-03-13,Mobile Hotspot,iPhone,4G LTE,5,Network Issue,,Yes,Online,,10.62
CUST14679,Kaltuun Abdullahi,Male,54,Nugaal,Baidoa,252758872977,kaltuun.abdullahi86@gmial.com,Prepaid,Unlimited Max,25,2023-10-21,12.0,3.99,1990,232,28.58,Sahal,Overdue,04-Oct-2025,Tablet,Nokia,3G,7,None,5,Y,Call Center,,-2.6
CUST17666,Sagal Hassan,M,60,lower shabelle,Berbera,+252 89 752 7023,sagal.hassan900@hotmail.com,Postpaid,Family Share,12,25/06/2023,6.0,4.12,597,108,16.41 USD,bank transfer,Paid,05-09-2025,Feature Phone,Nokia,2G,4,Network Issue,4,1,  Referral  ,REF3675,103.47
CUST15393,Warsame Jama,Female,23,Gedo,Burao,+252 61 295 6643,,Postpaid,Business Pro,20,29/11/2025,24.0,3.5,559,322,22.91,Zaad,Paid,03-04-2025,Feature Phone,Infinix,3G,0,None,5,N,RETAIL STORE,,114.97
CUST11199,Mustafa Ahmed,female,74,bay,Kismayo,0723 114 341,mustafa.ahmed885@yahoo.com,Prepaid,Business Pro,20,03/12/2024,24.0,0.56,2342,260,23.18,Credit Card,Failed,09-Nov-2025,Tablet,Samsung,4G LTE,7,SIM Swap,,0,Call Center,REF9256,87.74
CUST18300,Mohamed Dahir,F,60,Sanaag,Beledweyne,+252516474067,mohamed.dahir426@hotmail.com,Postpaid,Data Saver,5,01-25-2020,24.0,6.21,464,487,10.19,Cash,Failed,28-Mar-2024,Tablet,Infinix,4G,6,Slow Data,3,1,Agent,,31.66
CUST11282,Zainab Mohamud,Male,66,BAY,Baidoa,+252083209143,zainab.mohamud244@gmial.com,Postpaid,Weekend Booster,2,2022-10-12,,3.28,941,27,5.01,CASH,Failed,19-Dec-2026,Mobile Hotspot,Samsung,4G,4,None,2,1,Referral,,-15.05
CUST14839,Kaltuun Guled,female,62,Hiiraan,Garowe,+252801344336,kaltuun.guled368@hotmail.com,Prepaid,Basic Talk,3,01-02-2024,24.0,1.28,2885,68,8.49,Cash,Paid,2025-04-14,Smartphone,Tecno,2G,14,Slow Data,1,Yes,Call Center,,175.1
CUST11406,Layla Elmi,M,60,Hiiraan,Baidoa,0785 139 311,layla.elmi117@yahoo.com,postpaid,Business Pro,20,29-Mar-2024,24.0,7.44,1956,54,27.47,CREDIT CARD,Pending,08/04/2025,Tablet,Itel,4G,0,Network Issue,2,Y,  Call Center  ,REF1901,135.54
CUST15675,Hibaq Yusuf,male,24,Bay,Hargeisa,0337071461,hibaq.yusuf311@hotmail.com,Postpaid,Business Pro,20,25/07/2020,0.0,0.14,1510,56,21.13,EVC Plus,Failed,2025-12-22,Smartphone,Xiaomi,4G,1,Slow Data,,1,CALL CENTER,,31.2
CUST14153,Khadija Yusuf,female,35,Togdheer,Beledweyne,252757252424,khadija.yusuf581@hotmail.com,Prepaid,Data Saver,5,08-15-2020,,1.76,2804,199,7.77,Sahal,Overdue,28/02/2026,Feature Phone,Itel,4G,6,No Complaint,1,No,REFERRAL,REF3247,152.26
